,date,file,change_type,added,removed,language
4772,2020-05-02 18:52:13-04:00,2019-05-02-wren.md,MODIFY,1,1,
4773,2020-05-02 18:52:13-04:00,2019-05-07-elm.md,MODIFY,1,1,
4774,2020-05-02 18:52:13-04:00,2019-05-07-hack.md,MODIFY,1,1,
4775,2020-05-02 18:52:13-04:00,2019-05-12-pascal.md,MODIFY,1,1,
4776,2020-05-02 18:52:13-04:00,2019-05-16-elixir.md,MODIFY,1,1,
4777,2020-05-02 18:52:13-04:00,2019-05-29-perl.md,MODIFY,1,1,
4778,2020-05-02 18:52:13-04:00,2019-05-29-scala.md,MODIFY,1,1,
4779,2020-05-02 18:52:13-04:00,2019-07-01-haskell.md,MODIFY,1,1,
4780,2020-05-02 18:52:13-04:00,2019-07-25-racket.md,MODIFY,1,1,
4781,2020-05-02 18:52:13-04:00,2019-08-22-lisp.md,MODIFY,1,1,
4782,2020-05-02 18:52:13-04:00,2019-10-04-erlang.md,MODIFY,1,1,
4783,2020-05-02 18:54:00-04:00,2018-11-09-koka.md,MODIFY,2,6,
4784,2020-05-02 18:54:00-04:00,2018-11-10-google-apps-script.md,MODIFY,2,6,
4785,2020-05-02 18:54:00-04:00,2018-11-13-c-star.md,MODIFY,2,6,
4786,2020-05-02 18:54:00-04:00,2018-11-17-red.md,MODIFY,2,7,
4787,2020-05-02 19:10:42-04:00,2019-01-29-bash.md,MODIFY,1,4,
4788,2020-05-02 19:10:42-04:00,2019-05-02-wren.md,MODIFY,1,4,
4789,2020-05-02 19:10:42-04:00,2019-05-07-elm.md,MODIFY,1,4,
4790,2020-05-02 19:10:42-04:00,2019-05-07-hack.md,MODIFY,1,4,
4791,2020-05-02 19:10:42-04:00,2019-05-12-pascal.md,MODIFY,1,4,
4792,2020-05-02 19:10:42-04:00,2019-05-16-elixir.md,MODIFY,1,4,
4793,2020-05-02 19:10:42-04:00,2019-05-29-perl.md,MODIFY,1,4,
4794,2020-05-02 19:10:42-04:00,2019-05-29-scala.md,MODIFY,1,4,
4795,2020-05-02 19:10:42-04:00,2019-07-01-haskell.md,MODIFY,1,4,
4796,2020-05-02 19:10:42-04:00,2019-07-25-racket.md,MODIFY,1,4,
4797,2020-05-02 19:10:42-04:00,2019-08-22-lisp.md,MODIFY,2,5,
4798,2020-05-02 19:10:42-04:00,2019-10-04-erlang.md,MODIFY,2,4,
4799,2020-05-02 19:14:58-04:00,2018-12-31-python.md,MODIFY,2,7,
4800,2020-05-02 19:14:58-04:00,2019-02-14-c-plus-plus.md,MODIFY,1,4,
4801,2020-05-02 19:14:58-04:00,2019-02-28-crystal.md,MODIFY,2,7,
4802,2020-05-02 19:14:58-04:00,2019-03-21-picolisp.md,MODIFY,1,4,
4803,2020-05-02 19:14:58-04:00,2019-03-25-d.md,MODIFY,1,4,
4804,2020-05-02 19:14:58-04:00,2019-03-25-visual-basic.md,MODIFY,1,4,
4805,2020-05-02 19:14:58-04:00,2019-03-30-goby.md,MODIFY,3,7,
4806,2020-05-02 19:14:58-04:00,2019-04-03-kotlin.md,MODIFY,1,4,
4807,2020-05-02 19:14:58-04:00,2019-05-01-julia.md,MODIFY,1,4,
4808,2020-05-02 19:44:44-04:00,2018-11-27-befunge.md,MODIFY,1,5,
4809,2020-05-02 19:44:44-04:00,2018-12-05-c.md,MODIFY,2,6,
4810,2020-05-02 19:44:44-04:00,2018-12-05-rust.md,MODIFY,2,6,
4811,2020-05-02 19:44:44-04:00,2018-12-25-c-sharp.md,MODIFY,1,4,
4812,2020-05-02 19:44:44-04:00,2018-12-25-scheme.md,MODIFY,2,6,
4813,2020-05-02 19:44:44-04:00,2018-12-31-algol68.md,MODIFY,2,5,
4814,2020-05-02 19:52:08-04:00,2019-10-01-javascript.md,MODIFY,5,1,
4815,2020-05-02 19:52:08-04:00,2019-10-01-typescript.md,MODIFY,5,1,
4816,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4817,2020-05-02 19:52:08-04:00,2019-01-29-python.md,MODIFY,4,1,
4818,2020-05-02 19:52:08-04:00,2019-10-09-c-plus-plus.md,MODIFY,4,3,
4819,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4820,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4821,2020-05-02 19:52:08-04:00,2019-10-17-python.md,MODIFY,5,1,
4822,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4823,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4824,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4825,2020-05-02 19:52:08-04:00,2019-02-17-python.md,MODIFY,4,1,
4826,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4827,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4828,2020-05-02 19:52:08-04:00,2019-01-17-python.md,MODIFY,5,1,
4829,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4830,2020-05-02 19:52:08-04:00,2019-01-17-python.md,MODIFY,4,1,
4831,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4832,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4833,2020-05-02 19:52:08-04:00,index.md,MODIFY,1,1,
4834,2020-05-02 19:53:47-04:00,index.md,MODIFY,1,1,
4835,2020-05-02 19:53:47-04:00,2019-10-27-python.md,MODIFY,5,1,
4836,2020-05-02 19:53:47-04:00,index.md,MODIFY,1,1,
4837,2020-05-02 19:53:47-04:00,index.md,MODIFY,1,1,
4838,2020-05-02 19:53:47-04:00,2019-01-14-python.md,MODIFY,4,1,
4839,2020-05-02 19:53:47-04:00,index.md,MODIFY,1,1,
4840,2020-05-02 19:53:47-04:00,index.md,MODIFY,1,1,
4841,2020-05-02 19:55:46-04:00,2018-12-22-java.md,MODIFY,1,1,
4842,2020-05-02 19:55:46-04:00,2018-12-24-python.md,MODIFY,1,1,
4843,2020-05-02 19:55:46-04:00,2018-12-24-ruby.md,MODIFY,1,1,
4844,2020-05-02 19:55:46-04:00,2018-12-24-scheme.md,MODIFY,1,1,
4845,2020-05-02 19:55:46-04:00,2018-12-25-swift.md,MODIFY,1,1,
4846,2020-05-02 19:55:46-04:00,2019-10-01-javascript.md,MODIFY,1,1,
4847,2020-05-02 19:55:46-04:00,2019-10-03-lua.md,MODIFY,1,1,
4848,2020-05-02 19:55:46-04:00,2019-10-07-visual-basic.md,MODIFY,1,2,
4849,2020-05-02 19:55:46-04:00,2019-10-16-dart.md,MODIFY,1,1,
4850,2020-05-02 19:57:19-04:00,2018-12-22-java.md,MODIFY,2,0,
4851,2020-05-02 19:57:19-04:00,2018-12-24-python.md,MODIFY,3,0,
4852,2020-05-02 19:57:19-04:00,2018-12-24-ruby.md,MODIFY,3,0,
4853,2020-05-02 19:57:19-04:00,2018-12-24-scheme.md,MODIFY,3,0,
4854,2020-05-02 19:57:19-04:00,2018-12-25-swift.md,MODIFY,3,0,
4855,2020-05-02 19:57:19-04:00,2019-10-01-javascript.md,MODIFY,3,0,
4856,2020-05-02 19:57:19-04:00,2019-10-03-lua.md,MODIFY,3,0,
4857,2020-05-02 19:57:19-04:00,2019-10-07-visual-basic.md,MODIFY,1,1,
4858,2020-05-02 19:57:19-04:00,2019-10-16-dart.md,MODIFY,3,0,
4859,2020-05-02 19:59:07-04:00,2018-12-22-java.md,MODIFY,2,3,
4860,2020-05-02 19:59:07-04:00,2019-10-16-dart.md,MODIFY,2,6,
4861,2020-05-02 20:03:22-04:00,2019-10-07-visual-basic.md,MODIFY,22,7,
4862,2020-05-02 20:05:23-04:00,2018-12-25-swift.md,MODIFY,2,5,
4863,2020-05-02 20:05:23-04:00,2019-10-01-javascript.md,MODIFY,1,0,
4864,2020-05-02 20:05:23-04:00,2019-10-03-lua.md,MODIFY,1,5,
4865,2020-05-02 20:05:23-04:00,2019-10-07-visual-basic.md,MODIFY,4,4,
4866,2020-05-02 20:07:13-04:00,2018-12-24-python.md,MODIFY,2,4,
4867,2020-05-02 20:07:13-04:00,2018-12-24-ruby.md,MODIFY,2,4,
4868,2020-05-02 20:07:13-04:00,2018-12-24-scheme.md,MODIFY,2,4,
4869,2020-05-02 20:30:52-04:00,2018-11-01-brainfuck.md,MODIFY,4,0,
4870,2020-05-02 20:30:52-04:00,2018-11-01-dart.md,MODIFY,4,0,
4871,2020-05-02 20:30:52-04:00,2018-11-01-lua.md,MODIFY,4,0,
4872,2020-05-02 20:30:52-04:00,2018-11-01-matlab.md,MODIFY,4,0,
4873,2020-05-02 20:30:52-04:00,2018-11-01-moonscript.md,MODIFY,4,0,
4874,2020-05-02 20:30:52-04:00,2018-11-01-opa.md,MODIFY,4,0,
4875,2020-05-02 20:30:52-04:00,2018-11-01-powershell.md,MODIFY,4,0,
4876,2020-05-02 20:30:52-04:00,2018-11-01-r.md,MODIFY,4,0,
4877,2020-05-02 20:30:52-04:00,2018-11-01-solidity.md,MODIFY,4,0,
4878,2020-05-02 20:30:52-04:00,2018-11-09-koka.md,MODIFY,4,0,
4879,2020-05-02 20:30:52-04:00,2018-11-10-google-apps-script.md,MODIFY,4,0,
4880,2020-05-02 20:30:52-04:00,2018-11-13-c-star.md,MODIFY,4,0,
4881,2020-05-02 20:30:52-04:00,2018-11-17-red.md,MODIFY,4,0,
4882,2020-05-02 20:30:52-04:00,2018-12-05-c.md,MODIFY,4,0,
4883,2020-05-02 20:30:52-04:00,2018-12-05-rust.md,MODIFY,4,0,
4884,2020-05-02 20:30:52-04:00,2018-12-25-c-sharp.md,MODIFY,4,0,
4885,2020-05-02 20:30:52-04:00,2018-12-30-scheme.md,MODIFY,4,0,
4886,2020-05-02 20:30:52-04:00,2018-12-31-algol68.md,RENAME,4,0,
4887,2020-05-02 20:30:52-04:00,2018-12-31-python.md,MODIFY,4,0,
4888,2020-05-02 20:30:52-04:00,2019-01-30-bash.md,MODIFY,4,0,
4889,2020-05-02 20:30:52-04:00,2019-03-05-crystal.md,MODIFY,4,0,
4890,2020-05-02 20:30:52-04:00,2019-03-15-picolisp.md,MODIFY,4,0,
4891,2020-05-02 20:30:52-04:00,2019-03-17-d.md,MODIFY,4,0,
4892,2020-05-02 20:30:52-04:00,2019-03-30-visual-basic.md,MODIFY,4,0,
4893,2020-05-02 20:30:52-04:00,2019-03-31-goby.md,MODIFY,4,0,
4894,2020-05-02 20:30:52-04:00,2019-04-21-kotlin.md,MODIFY,4,0,
4895,2020-05-02 20:30:52-04:00,2019-05-01-julia.md,MODIFY,4,0,
4896,2020-05-02 20:30:52-04:00,2019-05-02-wren.md,MODIFY,4,0,
4897,2020-05-02 20:30:52-04:00,2019-05-07-elm.md,MODIFY,4,0,
4898,2020-05-02 20:30:52-04:00,2019-05-07-hack.md,MODIFY,4,0,
4899,2020-05-02 20:30:52-04:00,2019-05-12-pascal.md,MODIFY,4,0,
4900,2020-05-02 20:30:52-04:00,2019-05-16-elixir.md,MODIFY,4,0,
4901,2020-05-02 20:30:52-04:00,2019-05-29-perl.md,MODIFY,4,0,
4902,2020-05-02 20:30:52-04:00,2019-05-29-scala.md,MODIFY,4,0,
4903,2020-05-02 20:30:52-04:00,2019-07-01-haskell.md,MODIFY,4,0,
4904,2020-05-02 20:30:52-04:00,2019-07-25-racket.md,MODIFY,8,0,
4905,2020-05-02 20:30:52-04:00,2019-08-22-lisp.md,MODIFY,4,0,
4906,2020-05-02 20:30:52-04:00,2019-10-19-befunge.md,MODIFY,4,0,
4907,2020-05-02 20:30:52-04:00,2019-10-19-c-plus-plus.md,MODIFY,4,0,
4908,2020-05-02 20:30:52-04:00,2019-10-19-java.md,MODIFY,4,0,
4909,2020-05-02 20:45:28-04:00,2018-11-01-brainfuck.md,MODIFY,1,1,
4910,2020-05-02 20:45:28-04:00,2018-11-01-dart.md,MODIFY,1,1,
4911,2020-05-02 20:45:28-04:00,2018-11-01-lua.md,MODIFY,1,1,
4912,2020-05-02 20:45:28-04:00,2018-11-01-matlab.md,MODIFY,1,1,
4913,2020-05-02 20:45:28-04:00,2018-11-01-moonscript.md,MODIFY,1,1,
4914,2020-05-02 20:45:28-04:00,2018-11-01-opa.md,MODIFY,1,1,
4915,2020-05-02 20:45:28-04:00,2018-11-01-powershell.md,MODIFY,1,1,
4916,2020-05-02 20:45:28-04:00,2018-11-01-r.md,MODIFY,1,1,
4917,2020-05-02 20:45:28-04:00,2018-11-01-solidity.md,MODIFY,1,1,
4918,2020-05-02 20:45:28-04:00,2018-11-09-koka.md,MODIFY,1,1,
4919,2020-05-02 20:45:28-04:00,2018-11-10-google-apps-script.md,MODIFY,1,1,
4920,2020-05-02 20:45:28-04:00,2018-11-13-c-star.md,MODIFY,1,1,
4921,2020-05-02 20:45:28-04:00,2018-11-17-red.md,MODIFY,1,1,
4922,2020-05-02 20:45:28-04:00,2018-12-05-c.md,MODIFY,1,1,
4923,2020-05-02 20:45:28-04:00,2018-12-05-rust.md,MODIFY,1,1,
4924,2020-05-02 20:45:28-04:00,2018-12-25-c-sharp.md,MODIFY,1,1,
4925,2020-05-02 20:45:28-04:00,2018-12-30-scheme.md,MODIFY,1,1,
4926,2020-05-02 20:45:28-04:00,2018-12-31-algol68.md,MODIFY,1,1,
4927,2020-05-02 20:45:28-04:00,2018-12-31-python.md,MODIFY,1,1,
4928,2020-05-02 20:45:28-04:00,2019-01-30-bash.md,MODIFY,1,1,
4929,2020-05-02 20:45:28-04:00,2019-03-05-crystal.md,MODIFY,1,1,
4930,2020-05-02 20:45:28-04:00,2019-03-15-picolisp.md,MODIFY,1,1,
4931,2020-05-02 20:45:28-04:00,2019-03-17-d.md,MODIFY,1,1,
4932,2020-05-02 20:45:28-04:00,2019-03-30-visual-basic.md,MODIFY,1,1,
4933,2020-05-02 20:45:28-04:00,2019-03-31-goby.md,MODIFY,1,1,
4934,2020-05-02 20:45:28-04:00,2019-04-21-kotlin.md,MODIFY,1,1,
4935,2020-05-02 20:45:28-04:00,2019-05-01-julia.md,MODIFY,1,1,
4936,2020-05-02 20:45:28-04:00,2019-05-02-wren.md,MODIFY,1,1,
4937,2020-05-02 20:45:28-04:00,2019-05-07-elm.md,MODIFY,1,1,
4938,2020-05-02 20:45:28-04:00,2019-05-07-hack.md,MODIFY,1,1,
4939,2020-05-02 20:45:28-04:00,2019-05-12-pascal.md,MODIFY,1,1,
4940,2020-05-02 20:45:28-04:00,2019-05-16-elixir.md,MODIFY,1,1,
4941,2020-05-02 20:45:28-04:00,2019-05-29-perl.md,MODIFY,1,1,
4942,2020-05-02 20:45:28-04:00,2019-05-29-scala.md,MODIFY,1,1,
4943,2020-05-02 20:45:28-04:00,2019-07-01-haskell.md,MODIFY,1,1,
4944,2020-05-02 20:45:28-04:00,2019-07-25-racket.md,MODIFY,1,1,
4945,2020-05-02 20:45:28-04:00,2019-08-22-lisp.md,MODIFY,1,1,
4946,2020-05-02 20:45:28-04:00,2019-10-19-befunge.md,MODIFY,1,1,
4947,2020-05-02 20:45:28-04:00,2019-10-19-c-plus-plus.md,MODIFY,1,1,
4948,2020-05-02 20:45:28-04:00,2019-10-19-java.md,MODIFY,1,1,
4949,2020-05-02 20:48:54-04:00,2018-11-01-brainfuck.md,MODIFY,1,1,
4950,2020-05-02 20:48:54-04:00,2018-11-01-dart.md,MODIFY,1,1,
4951,2020-05-02 20:48:54-04:00,2018-11-01-lua.md,MODIFY,1,1,
4952,2020-05-02 20:48:54-04:00,2018-11-01-matlab.md,MODIFY,1,1,
4953,2020-05-02 20:48:54-04:00,2018-11-01-moonscript.md,MODIFY,1,1,
4954,2020-05-02 20:48:54-04:00,2018-11-01-opa.md,MODIFY,1,1,
4955,2020-05-02 20:48:54-04:00,2018-11-01-powershell.md,MODIFY,1,1,
4956,2020-05-02 20:48:54-04:00,2018-11-01-r.md,MODIFY,1,1,
4957,2020-05-02 20:48:54-04:00,2018-11-01-solidity.md,MODIFY,1,1,
4958,2020-05-02 20:48:54-04:00,2018-11-09-koka.md,MODIFY,1,1,
4959,2020-05-02 20:48:54-04:00,2018-11-10-google-apps-script.md,MODIFY,1,1,
4960,2020-05-02 20:48:54-04:00,2018-11-13-c-star.md,MODIFY,1,1,
4961,2020-05-02 20:48:54-04:00,2018-11-17-red.md,MODIFY,1,1,
4962,2020-05-02 20:48:54-04:00,2018-12-05-c.md,MODIFY,1,1,
4963,2020-05-02 20:48:54-04:00,2018-12-05-rust.md,MODIFY,1,1,
4964,2020-05-02 20:48:54-04:00,2018-12-30-scheme.md,MODIFY,1,1,
4965,2020-05-02 20:48:54-04:00,2018-12-31-algol68.md,MODIFY,1,1,
4966,2020-05-02 20:48:54-04:00,2018-12-31-python.md,MODIFY,1,1,
4967,2020-05-02 20:48:54-04:00,2019-01-30-bash.md,MODIFY,1,1,
4968,2020-05-02 20:48:54-04:00,2019-03-05-crystal.md,MODIFY,1,1,
4969,2020-05-02 20:48:54-04:00,2019-03-15-picolisp.md,MODIFY,1,1,
4970,2020-05-02 20:48:54-04:00,2019-03-17-d.md,MODIFY,1,1,
4971,2020-05-02 20:48:54-04:00,2019-03-30-visual-basic.md,MODIFY,1,1,
4972,2020-05-02 20:48:54-04:00,2019-04-21-kotlin.md,MODIFY,1,1,
4973,2020-05-02 20:48:54-04:00,2019-05-01-julia.md,MODIFY,1,1,
4974,2020-05-02 20:48:54-04:00,2019-05-02-wren.md,MODIFY,1,1,
4975,2020-05-02 20:48:54-04:00,2019-05-07-elm.md,MODIFY,1,1,
4976,2020-05-02 20:48:54-04:00,2019-05-07-hack.md,MODIFY,1,1,
4977,2020-05-02 20:48:54-04:00,2019-05-12-pascal.md,MODIFY,1,1,
4978,2020-05-02 20:48:54-04:00,2019-05-16-elixir.md,MODIFY,1,1,
4979,2020-05-02 20:48:54-04:00,2019-05-29-perl.md,MODIFY,1,1,
4980,2020-05-02 20:48:54-04:00,2019-05-29-scala.md,MODIFY,1,1,
4981,2020-05-02 20:48:54-04:00,2019-07-01-haskell.md,MODIFY,1,1,
4982,2020-05-02 20:48:54-04:00,2019-07-25-racket.md,MODIFY,1,1,
4983,2020-05-02 20:48:54-04:00,2019-08-22-lisp.md,MODIFY,4,4,
4984,2020-05-02 20:48:54-04:00,2019-10-19-befunge.md,MODIFY,1,1,
4985,2020-05-02 20:48:54-04:00,2019-10-19-java.md,MODIFY,1,1,
4986,2020-05-02 20:51:02-04:00,2018-11-01-brainfuck.md,MODIFY,2,6,
4987,2020-05-02 20:51:02-04:00,2019-10-19-c-plus-plus.md,MODIFY,2,6,
4988,2020-05-02 20:51:02-04:00,2019-10-19-java.md,MODIFY,2,6,
4989,2020-05-02 20:52:59-04:00,2018-12-22-java.md,MODIFY,2,2,
4990,2020-05-02 20:52:59-04:00,2018-12-24-python.md,MODIFY,5,5,
4991,2020-05-02 20:52:59-04:00,2018-12-24-ruby.md,MODIFY,2,2,
4992,2020-05-02 20:52:59-04:00,2018-12-24-scheme.md,MODIFY,5,5,
4993,2020-05-02 20:52:59-04:00,2018-12-25-swift.md,MODIFY,8,8,
4994,2020-05-02 20:52:59-04:00,2019-10-07-visual-basic.md,MODIFY,1,1,
4995,2020-05-02 22:20:02-04:00,2018-11-01-dart.md,MODIFY,2,6,
4996,2020-05-02 22:20:02-04:00,2018-11-01-lua.md,MODIFY,2,6,
4997,2020-05-02 22:20:02-04:00,2018-11-01-matlab.md,MODIFY,1,4,
4998,2020-05-02 22:20:02-04:00,2018-11-01-moonscript.md,MODIFY,1,5,
4999,2020-05-02 22:20:02-04:00,2018-11-01-opa.md,MODIFY,1,4,
5000,2020-05-02 22:20:02-04:00,2018-11-01-powershell.md,MODIFY,5,9,
5001,2020-05-02 22:24:11-04:00,2018-11-01-r.md,MODIFY,1,5,
5002,2020-05-02 22:24:11-04:00,2018-11-01-solidity.md,MODIFY,1,5,
5003,2020-05-02 22:24:11-04:00,2018-11-09-koka.md,MODIFY,1,5,
5004,2020-05-02 22:24:11-04:00,2018-11-10-google-apps-script.md,MODIFY,1,5,
5005,2020-05-02 22:24:11-04:00,2018-11-13-c-star.md,MODIFY,1,5,
5006,2020-05-02 22:24:11-04:00,2018-11-17-red.md,MODIFY,1,5,
5007,2020-05-02 22:24:11-04:00,2018-12-05-c.md,MODIFY,1,5,
5008,2020-05-02 22:24:11-04:00,2018-12-05-rust.md,MODIFY,1,5,
5009,2020-05-02 22:24:11-04:00,2018-12-25-c-sharp.md,MODIFY,1,5,
5010,2020-05-02 22:24:11-04:00,2018-12-30-scheme.md,MODIFY,13,7,
5011,2020-05-02 22:28:39-04:00,2018-12-31-algol68.md,MODIFY,1,4,
5012,2020-05-02 22:28:39-04:00,2018-12-31-python.md,MODIFY,1,5,
5013,2020-05-02 22:28:39-04:00,2019-01-30-bash.md,MODIFY,1,5,
5014,2020-05-02 22:28:39-04:00,2019-03-05-crystal.md,MODIFY,1,4,
5015,2020-05-02 22:28:39-04:00,2019-03-15-picolisp.md,MODIFY,1,4,
5016,2020-05-02 22:28:39-04:00,2019-03-17-d.md,MODIFY,1,4,
5017,2020-05-02 22:28:39-04:00,2019-03-30-visual-basic.md,MODIFY,1,4,
5018,2020-05-02 22:28:39-04:00,2019-03-31-goby.md,MODIFY,1,5,
5019,2020-05-02 22:28:39-04:00,2019-04-21-kotlin.md,MODIFY,1,4,
5020,2020-05-02 22:31:22-04:00,2019-05-01-julia.md,MODIFY,1,4,
5021,2020-05-02 22:31:22-04:00,2019-05-02-wren.md,MODIFY,1,4,
5022,2020-05-02 22:31:22-04:00,2019-05-07-elm.md,MODIFY,1,4,
5023,2020-05-02 22:31:22-04:00,2019-05-07-hack.md,MODIFY,1,4,
5024,2020-05-02 22:31:22-04:00,2019-05-12-pascal.md,MODIFY,1,4,
5025,2020-05-02 22:33:41-04:00,2019-05-16-elixir.md,MODIFY,1,3,
5026,2020-05-02 22:33:41-04:00,2019-05-29-perl.md,MODIFY,1,4,
5027,2020-05-02 22:33:41-04:00,2019-05-29-scala.md,MODIFY,1,4,
5028,2020-05-02 22:33:41-04:00,2019-07-01-haskell.md,MODIFY,1,4,
5029,2020-05-02 22:35:14-04:00,2019-07-25-racket.md,MODIFY,1,4,
5030,2020-05-02 22:35:14-04:00,2019-08-22-lisp.md,MODIFY,1,4,
5031,2020-05-02 22:35:14-04:00,2019-10-19-befunge.md,MODIFY,1,5,
5032,2020-05-02 22:37:45-04:00,2018-11-01-matlab.md,MODIFY,1,1,
5033,2020-05-02 22:37:45-04:00,2018-11-01-moonscript.md,MODIFY,1,1,
5034,2020-05-02 22:37:45-04:00,2018-11-01-opa.md,MODIFY,1,1,
5035,2020-05-02 22:37:45-04:00,2018-11-01-powershell.md,MODIFY,1,1,
5036,2020-05-02 22:37:45-04:00,2018-11-01-r.md,MODIFY,1,1,
5037,2020-05-02 22:37:45-04:00,2018-11-01-solidity.md,MODIFY,1,1,
5038,2020-05-02 22:37:45-04:00,2018-11-09-koka.md,MODIFY,1,1,
5039,2020-05-02 22:37:45-04:00,2018-11-10-google-apps-script.md,MODIFY,1,1,
5040,2020-05-02 22:48:43-04:00,2018-11-13-c-star.md,MODIFY,1,1,
5041,2020-05-02 22:48:43-04:00,2018-11-17-red.md,MODIFY,1,1,
5042,2020-05-02 22:48:43-04:00,2018-12-05-c.md,MODIFY,1,1,
5043,2020-05-02 22:48:43-04:00,2018-12-05-rust.md,MODIFY,1,1,
5044,2020-05-03 01:20:07-04:00,2018-12-25-c-sharp.md,MODIFY,1,1,
5045,2020-05-03 01:20:07-04:00,2018-12-30-scheme.md,MODIFY,1,1,
5046,2020-05-03 01:20:07-04:00,2018-12-31-algol68.md,MODIFY,1,1,
5047,2020-05-03 01:20:07-04:00,2018-12-31-python.md,MODIFY,1,1,
5048,2020-05-03 01:20:07-04:00,2019-01-30-bash.md,MODIFY,1,1,
5049,2020-05-03 01:24:11-04:00,2019-03-15-picolisp.md,MODIFY,1,1,
5050,2020-05-03 01:24:11-04:00,2019-03-17-d.md,MODIFY,1,1,
5051,2020-05-03 01:24:11-04:00,2019-03-30-visual-basic.md,MODIFY,1,1,
5052,2020-05-03 01:24:11-04:00,2019-03-31-goby.md,MODIFY,1,1,
5053,2020-05-03 01:24:11-04:00,2019-04-21-kotlin.md,MODIFY,1,1,
5054,2020-05-03 01:24:11-04:00,2019-05-01-julia.md,MODIFY,1,1,
5055,2020-05-03 01:24:11-04:00,2019-05-02-wren.md,MODIFY,1,1,
5056,2020-05-03 01:24:11-04:00,2019-05-07-elm.md,MODIFY,1,1,
5057,2020-05-03 01:42:48-04:00,2019-05-07-hack.md,MODIFY,1,1,
5058,2020-05-03 01:42:48-04:00,2019-05-12-pascal.md,MODIFY,1,1,
5059,2020-05-03 01:42:48-04:00,2019-05-16-elixir.md,MODIFY,1,1,
5060,2020-05-03 01:42:48-04:00,2019-05-29-perl.md,MODIFY,1,1,
5061,2020-05-03 01:42:48-04:00,2019-05-29-scala.md,MODIFY,1,1,
5062,2020-05-03 01:42:48-04:00,2019-07-01-haskell.md,MODIFY,1,1,
5063,2020-05-03 01:42:48-04:00,2019-07-25-racket.md,MODIFY,1,1,
5064,2020-05-03 01:42:48-04:00,2019-08-22-lisp.md,MODIFY,1,1,
5065,2020-05-03 01:42:48-04:00,2019-10-19-befunge.md,MODIFY,1,1,
5066,2020-08-11 03:54:15-04:00,README.md,MODIFY,4,3,
5067,2020-08-11 04:01:10-04:00,README.md,MODIFY,1,1,
5068,2020-08-11 14:47:03-04:00,README.md,MODIFY,2,2,
5069,2020-08-18 13:07:59-04:00,CNAME,DELETE,0,1,
5070,2020-08-18 13:10:06-04:00,Gemfile,DELETE,0,20,
5071,2020-08-18 13:10:06-04:00,_config.yml,DELETE,0,27,
5072,2020-08-18 13:10:06-04:00,authors.yml,DELETE,0,208,
5073,2020-08-18 13:10:06-04:00,references.yml,DELETE,0,78,
5074,2020-08-18 13:10:06-04:00,article_list.md,DELETE,0,14,
5075,2020-08-18 13:10:06-04:00,blog_reference.md,DELETE,0,11,
5076,2020-08-18 13:10:06-04:00,breadcrumb.html,DELETE,0,20,
5077,2020-08-18 13:10:06-04:00,featured_image.html,DELETE,0,7,
5078,2020-08-18 13:10:06-04:00,language_list.md,DELETE,0,4,
5079,2020-08-18 13:10:06-04:00,language_table.html,DELETE,0,36,
5080,2020-08-18 13:10:06-04:00,project_table.html,DELETE,0,37,
5081,2020-08-18 13:10:06-04:00,recent_posts.html,DELETE,0,10,
5082,2020-08-18 13:10:06-04:00,table_footer.html,DELETE,0,7,
5083,2020-08-18 13:10:06-04:00,table_header.html,DELETE,0,7,
5084,2020-08-18 13:10:06-04:00,twitter_card.html,DELETE,0,13,
5085,2020-08-18 13:10:06-04:00,default.html,DELETE,0,66,
5086,2020-08-18 13:10:06-04:00,style.scss,DELETE,0,60,
5087,2020-08-18 13:10:06-04:00,bubble-sort-in-python-featured-image.JPEG,DELETE,0,0,
5088,2020-08-18 13:10:06-04:00,even-odd-in-every-language-featured-image.JPEG,DELETE,0,0,
5089,2020-08-18 13:10:06-04:00,favicon.ico,DELETE,0,0,
5090,2020-08-18 13:10:06-04:00,fizz-buzz.png,DELETE,0,0,
5091,2020-08-18 13:10:06-04:00,hello-world-in-algol-68-featured-image.JPEG,DELETE,0,0,
5092,2020-08-18 13:10:06-04:00,hello-world-in-bash-featured-image.JPEG,DELETE,0,0,
5093,2020-08-18 13:10:06-04:00,hello-world-in-befunge-featured-image.JPEG,DELETE,0,0,
5094,2020-08-18 13:10:06-04:00,hello-world-in-brainfuck-featured-image.JPEG,DELETE,0,0,
5095,2020-08-18 13:10:06-04:00,hello-world-in-c-featured-image.JPEG,DELETE,0,0,
5096,2020-08-18 13:10:06-04:00,hello-world-in-c-sharp-featured-image.JPEG,DELETE,0,0,
5097,2020-08-18 13:10:06-04:00,hello-world-in-c-star-featured-image.JPEG,DELETE,0,0,
